2019 Federal Election House of Representatives Two Party Preferred By Polling Place [Event:24310 Phase:FinalResults Generated:2019-07-30T11:10:52 Cycle:02109509-c159-4199-88f6-389818be8a1c Created:2019-07-26T10:57:31 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.7.17.56581],,,,,,,,,,
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,Liberal/National Coalition Votes,Liberal/National Coalition Percentage,Australian Labor Party Votes,Australian Labor Party Percentage,TotalVotes,Swing
NSW,125,Hume,1708,Wilton,1082,67.46,522,32.54,1604,1.91
NSW,125,Hume,976,Wingello,122,49.8,123,50.2,245,-7.17
NSW,125,Hume,1712,Yanderra,211,60.29,139,39.71,350,6.35
NSW,125,Hume,2812,Yerrinbool,330,59.57,224,40.43,554,4.78
NSW,126,Hunter,1345,Aberdare,531,41.39,752,58.61,1283,14.59
NSW,126,Hunter,323,Arcadia Vale,263,42.49,356,57.51,619,11.09
NSW,126,Hunter,324,Argenton,189,29.76,446,70.24,635,7.87
NSW,126,Hunter,326,Barnsley,535,39.34,825,60.66,1360,14.11
NSW,126,Hunter,1351,Bellbird,399,42.09,549,57.91,948,12.68
NSW,126,Hunter,373,Biraban,367,35.95,654,64.05,1021,8.96
NSW,126,Hunter,327,Blackalls,320,32.72,658,67.28,978,7.45
NSW,126,Hunter,65401,BLV Hunter PPVC,7,46.67,8,53.33,15,-7.88
NSW,126,Hunter,579,Bonnells Bay,1050,49.58,1068,50.42,2118,5.96
NSW,126,Hunter,331,Booragul,356,37.79,586,62.21,942,8.03
NSW,126,Hunter,1354,Branxton,837,48.3,896,51.7,1733,11.73
NSW,126,Hunter,1356,Broke,126,51.43,119,48.57,245,0.74
NSW,126,Hunter,38331,Cameron Park,882,42.9,1174,57.1,2056,8.85
NSW,126,Hunter,1358,Cessnock East,372,37.88,610,62.12,982,15.01
NSW,126,Hunter,33974,Cessnock HUNTER PPVC,3627,46.13,4236,53.87,7863,15.29
NSW,126,Hunter,1360,Cessnock North,326,42.73,437,57.27,763,14.38
NSW,126,Hunter,1362,Cessnock West,715,41.86,993,58.14,1708,14.36
NSW,126,Hunter,65194,Charlestown HUNTER PPVC,391,47.39,434,52.61,825,8.72
NSW,126,Hunter,339,Coal Point,494,51.19,471,48.81,965,1.33
NSW,126,Hunter,340,Cooranbong,502,47.95,545,52.05,1047,5.77
NSW,126,Hunter,33899,Cooranbong PPVC,3428,61.9,2110,38.1,5538,1.4
NSW,126,Hunter,1363,Denman,435,52.22,398,47.78,833,9.13
NSW,126,Hunter,30117,Divisional Office (PREPOLL),0,0,0,0,0,0
NSW,126,Hunter,341,Dora Creek,508,49.71,514,50.29,1022,9.12
NSW,126,Hunter,80964,East Maitland HUNTER PPVC,165,44.84,203,55.16,368,8.82
NSW,126,Hunter,342,Edgeworth,822,35.91,1467,64.09,2289,8.68
NSW,126,Hunter,351,Edgeworth Heights,370,37.41,619,62.59,989,10.65
NSW,126,Hunter,83657,Edgeworth HUNTER PPVC,1138,42.67,1529,57.33,2667,8.84
NSW,126,Hunter,1369,Elderslie,200,56.98,151,43.02,351,1.88
NSW,126,Hunter,80923,Elermore Vale (Hunter),100,37.45,167,62.55,267,0.99
NSW,126,Hunter,1370,Ellalong,282,43.38,368,56.62,650,10.68
NSW,126,Hunter,346,Fassifern,233,44.64,289,55.36,522,4.81
NSW,126,Hunter,347,Fennell Bay,399,37.57,663,62.43,1062,7.99
NSW,126,Hunter,350,Glendale,414,35.66,747,64.34,1161,9.8
NSW,126,Hunter,33177,Glendon,131,63.29,76,36.71,207,3.37
NSW,126,Hunter,1375,Greta,565,47.24,631,52.76,1196,20.06
NSW,126,Hunter,1377,Jerrys Plains,96,64.86,52,35.14,148,9.75
NSW,126,Hunter,1379,Kearsley,209,42.92,278,57.08,487,15.77
NSW,126,Hunter,354,Kilaben Bay,337,57.8,246,42.2,583,5.5
NSW,126,Hunter,1380,Kitchener,149,46.86,169,53.14,318,14.34
NSW,126,Hunter,1384,Lower Belford,132,60.27,87,39.73,219,10.46
NSW,126,Hunter,1395,Milbrodale,116,64.8,63,35.2,179,12.92
NSW,126,Hunter,1397,Millfield,266,45.86,314,54.14,580,8.27
NSW,126,Hunter,362,Morisset,539,45.6,643,54.4,1182,7.38
NSW,126,Hunter,609,Morisset Peninsula,306,43.97,390,56.03,696,1.53
NSW,126,Hunter,363,Mulbring,273,52.6,246,47.4,519,10.4
NSW,126,Hunter,1131,Muswellbrook,515,46.65,589,53.35,1104,8.01
NSW,126,Hunter,1132,Muswellbrook East,842,48.84,882,51.16,1724,15.02
NSW,126,Hunter,33977,Muswellbrook HUNTER PPVC,2350,51.1,2249,48.9,4599,13.9
NSW,126,Hunter,1410,North Rothbury,98,36.7,169,63.3,267,7.15
NSW,126,Hunter,1402,Nulkaba,274,55.8,217,44.2,491,8.53
NSW,126,Hunter,1405,Pokolbin,181,66.06,93,33.94,274,1.22
NSW,126,Hunter,365,Rathmines,798,47.96,866,52.04,1664,7.9
NSW,126,Hunter,83693,Rutherford HUNTER PPVC,237,43.09,313,56.91,550,2.76
NSW,126,Hunter,1415,Sandy Hollow,90,48.39,96,51.61,186,5.53
NSW,126,Hunter,1417,Singleton,397,53.43,346,46.57,743,8.33
NSW,126,Hunter,1418,Singleton Heights,985,49.97,986,50.03,1971,8.26
NSW,126,Hunter,33975,Singleton PPVC,3769,53.72,3247,46.28,7016,7.69
NSW,126,Hunter,1421,Singleton South,658,47.82,718,52.18,1376,3.88
NSW,126,Hunter,33627,Special Hospital Team 1,52,49.52,53,50.48,105,5.27
NSW,126,Hunter,33669,Special Hospital Team 2,78,39.59,119,60.41,197,-4.46
NSW,126,Hunter,33670,Special Hospital Team 3,56,46.28,65,53.72,121,2.09
NSW,126,Hunter,14096,Sydney (Hunter),3,17.65,14,82.35,17,-13.12
NSW,126,Hunter,370,Teralba,331,38.4,531,61.6,862,4.31
NSW,126,Hunter,372,Toronto,305,38.8,481,61.2,786,2.24
NSW,126,Hunter,33900,Toronto PPVC,3453,49.19,3567,50.81,7020,10.27
NSW,126,Hunter,375,Wangi Wangi,516,45.62,615,54.38,1131,2.43
NSW,126,Hunter,379,West Wallsend,776,40.95,1119,59.05,1895,16.65
NSW,126,Hunter,1429,Wollombi,140,41.42,198,58.58,338,-5.42
NSW,126,Hunter,31717,Woodrising,284,34.72,534,65.28,818,9.23
NSW,126,Hunter,623,Wyee,761,57.65,559,42.35,1320,12.63
NSW,126,Hunter,31719,Wyee Point,129,56.33,100,43.67,229,10.44
NSW,127,Kingsford Smith,1434,Banksmeadow,437,35.97,778,64.03,1215,0.45
NSW,127,Kingsford Smith,65469,BLV Kingsford Smith PPVC,6,30,14,70,20,-22.38
NSW,127,Kingsford Smith,1436,Botany,673,35.59,1218,64.41,1891,-1.17
NSW,127,Kingsford Smith,1437,Botany East,794,42.97,1054,57.03,1848,1.15
NSW,127,Kingsford Smith,83744,Botany South,224,35.44,408,64.56,632,-2.29
NSW,127,Kingsford Smith,1438,Bunnerong,711,39.54,1087,60.46,1798,2.68
NSW,127,Kingsford Smith,83741,Bunnerong South,83,34.16,160,65.84,243,-3.04
NSW,127,Kingsford Smith,97568,Central Sydney KINGSFORD SMITH PPVC,141,31.47,307,68.53,448,-11.63
NSW,127,Kingsford Smith,1439,Chifley,594,38.05,967,61.95,1561,-1.79
NSW,127,Kingsford Smith,2322,Clovelly Beach (Kingsford Smith),256,36.47,446,63.53,702,-6.16
NSW,127,Kingsford Smith,33796,Clovelly North (Kingsford Smith),101,40.56,148,59.44,249,-11.64
NSW,127,Kingsford Smith,2308,Coogee,684,38.8,1079,61.2,1763,-5.68
NSW,127,Kingsford Smith,2307,Coogee Beach,567,35.39,1035,64.61,1602,-7.57
NSW,127,Kingsford Smith,2309,Coogee Central,424,35.3,777,64.7,1201,-4.21
NSW,127,Kingsford Smith,83745,Coogee East,230,57.07,173,42.93,403,3.82
NSW,127,Kingsford Smith,2310,Coogee South,984,49.5,1004,50.5,1988,-3.69
NSW,127,Kingsford Smith,2312,Daceyville,596,45.32,719,54.68,1315,6.02
NSW,127,Kingsford Smith,30118,Divisional Office (PREPOLL),0,0,0,0,0,0
NSW,127,Kingsford Smith,1442,Eastlakes,275,34.63,519,65.37,794,0.12
NSW,127,Kingsford Smith,1443,Eastlakes East,263,27.09,708,72.91,971,3.67
NSW,127,Kingsford Smith,82790,Eastlakes KINGSFORD SMITH PPVC,2290,39.13,3562,60.87,5852,1.82
NSW,127,Kingsford Smith,97594,Glebe KINGSFORD SMITH PPVC,24,58.54,17,41.46,41,15.44
NSW,127,Kingsford Smith,65693,Haymarket KINGSFORD SMITH PPVC,352,43.08,465,56.92,817,1.87
NSW,127,Kingsford Smith,1447,Hillsdale,625,29.99,1459,70.01,2084,2.22
NSW,127,Kingsford Smith,2313,Kensington,505,35.14,932,64.86,1437,-4.93
NSW,127,Kingsford Smith,83740,Kensington Central,256,51.2,244,48.8,500,3.52
NSW,127,Kingsford Smith,2314,Kensington Park,622,48.63,657,51.37,1279,1.13
NSW,127,Kingsford Smith,2316,Kensington West,762,50.73,740,49.27,1502,-2.86
NSW,127,Kingsford Smith,2318,Kingsford South,501,41.17,716,58.83,1217,-3.36
NSW,127,Kingsford Smith,1449,La Perouse,626,39.37,964,60.63,1590,-2.51
NSW,127,Kingsford Smith,1451,Malabar,789,40.67,1151,59.33,1940,-1.32
NSW,127,Kingsford Smith,83742,Maroubra,465,44.93,570,55.07,1035,-0.03
NSW,127,Kingsford Smith,1453,Maroubra Bay,581,37.7,960,62.3,1541,-5.16
NSW,127,Kingsford Smith,47682,Maroubra Central,266,44.86,327,55.14,593,-1.6
NSW,127,Kingsford Smith,1455,Maroubra Junction,987,46.21,1149,53.79,2136,0.86
NSW,127,Kingsford Smith,83779,Maroubra PPVC,4384,45.21,5312,54.79,9696,3.01
NSW,127,Kingsford Smith,1461,Maroubra South,878,37.62,1456,62.38,2334,-2.85
NSW,127,Kingsford Smith,1460,Maroubra West,568,39.5,870,60.5,1438,-2.7
NSW,127,Kingsford Smith,1456,Mascot,470,32.59,972,67.41,1442,-0.59
NSW,127,Kingsford Smith,1457,Mascot East,646,37.43,1080,62.57,1726,4.99
NSW,127,Kingsford Smith,1458,Mascot North,526,37.9,862,62.1,1388,1.51
NSW,127,Kingsford Smith,1459,Matraville,437,37.93,715,62.07,1152,1.74
NSW,127,Kingsford Smith,83739,Pagewood South,200,41.15,286,58.85,486,6.34
NSW,127,Kingsford Smith,2311,Randwick (Kingsford Smith),467,35.49,849,64.51,1316,-5.97
NSW,127,Kingsford Smith,2317,Randwick Central,467,37.27,786,62.73,1253,-4.92
NSW,127,Kingsford Smith,2321,Randwick East,232,35.05,430,64.95,662,-3.84
NSW,127,Kingsford Smith,34029,Randwick KINGSFORD SMITH PPVC,3744,45.87,4418,54.13,8162,1.68
NSW,127,Kingsford Smith,44932,Randwick North (Kingsford Smith),162,35.22,298,64.78,460,-12.6
NSW,127,Kingsford Smith,2325,Randwick South,424,41.61,595,58.39,1019,-4.81
NSW,127,Kingsford Smith,11956,Randwick West,498,38.37,800,61.63,1298,-1.38
NSW,127,Kingsford Smith,57477,Rosebery West (Kingsford Smith),232,37.24,391,62.76,623,-0.6
NSW,127,Kingsford Smith,33629,Special Hospital Team 1,136,50.37,134,49.63,270,-3.8
NSW,127,Kingsford Smith,66029,Special Hospital Team 2,12,41.38,17,58.62,29,-12.97
NSW,127,Kingsford Smith,97544,Special Hospital Team 3,18,30.51,41,69.49,59,-19.49
NSW,127,Kingsford Smith,97552,Special Hospital Team 4,4,19.05,17,80.95,21,-36.51
NSW,127,Kingsford Smith,97553,Special Hospital Team 5,10,50,10,50,20,-7.14
NSW,127,Kingsford Smith,31032,Sydney (Kingsford Smith),85,36.32,149,63.68,234,5.52
NSW,127,Kingsford Smith,65182,Sydney KINGSFORD SMITH PPVC,469,50.27,464,49.73,933,6.97
NSW,127,Kingsford Smith,2326,The Spot,414,41.4,586,58.6,1000,1.44
NSW,127,Kingsford Smith,65270,Waverley KINGSFORD SMITH PPVC,194,46.63,222,53.37,416,-2.84
NSW,128,Lindsay,1747,Berkshire Park,313,74.35,108,25.65,421,1.18
NSW,128,Lindsay,65411,BLV Lindsay PPVC,6,75,2,25,8,12.5
NSW,128,Lindsay,1479,Cambridge Gardens,1110,51.97,1026,48.03,2136,6.8
NSW,128,Lindsay,1480,Cambridge Park,824,46.66,942,53.34,1766,2.84
NSW,128,Lindsay,83595,Cambridge Park North,199,46.82,226,53.18,425,2.33
NSW,128,Lindsay,1481,Cambridge Park South,527,50.62,514,49.38,1041,9.85
NSW,128,Lindsay,1754,Castlereagh,642,76.25,200,23.75,842,7.07
NSW,128,Lindsay,11957,Claremont Meadows,1101,53.65,951,46.35,2052,10.11
NSW,128,Lindsay,384,Colyton,996,42.38,1354,57.62,2350,3.36
NSW,128,Lindsay,83596,Colyton West,206,39.69,313,60.31,519,0.66
NSW,128,Lindsay,1758,Cranebrook,1244,54.75,1028,45.25,2272,3.73
NSW,128,Lindsay,83598,Cranebrook Central,656,59.37,449,40.63,1105,10.77
NSW,128,Lindsay,83597,Cranebrook North,329,51.17,314,48.83,643,2.95
NSW,128,Lindsay,1478,Cranebrook South,1433,52.09,1318,47.91,2751,6.68
NSW,128,Lindsay,30119,Divisional Office (PREPOLL),152,53.52,132,46.48,284,5.08
NSW,128,Lindsay,1483,Emu Heights,729,57.13,547,42.87,1276,8.57
NSW,128,Lindsay,1484,Emu Plains,1145,60.74,740,39.26,1885,4.3
NSW,128,Lindsay,83599,Emu Plains Central,274,63.13,160,36.87,434,6.7
NSW,128,Lindsay,97410,Emu Plains LINDSAY PPVC,719,59.97,480,40.03,1199,11.19
NSW,128,Lindsay,1494,Emu Plains North,579,54.62,481,45.38,1060,0.85
NSW,128,Lindsay,32337,Glenmore Park,1134,55.18,921,44.82,2055,4.54
NSW,128,Lindsay,31689,Glenmore Park Central,1580,59.69,1067,40.31,2647,5.4
NSW,128,Lindsay,82533,Glenmore Park East,682,63.09,399,36.91,1081,8.74
NSW,128,Lindsay,83600,Glenmore Park South,1001,60.16,663,39.84,1664,6.55
NSW,128,Lindsay,1486,Jamisontown,631,53.16,556,46.84,1187,6.75
NSW,128,Lindsay,1507,Jamisontown West,469,57.55,346,42.45,815,5.06
NSW,128,Lindsay,1487,Kingswood,692,43.41,902,56.59,1594,3.59
NSW,128,Lindsay,1501,Kingswood North,384,44.65,476,55.35,860,1.33
NSW,128,Lindsay,1489,Kingswood South,471,50.16,468,49.84,939,11.06
NSW,128,Lindsay,1491,Leonay,801,64.49,441,35.51,1242,4.73
NSW,128,Lindsay,1783,Llandilo,879,67.36,426,32.64,1305,9.64
NSW,128,Lindsay,11958,Londonderry,1219,68.71,555,31.29,1774,6.62
NSW,128,Lindsay,65187,Mount Druitt LINDSAY PPVC,535,44.25,674,55.75,1209,2.37
NSW,128,Lindsay,889,Mulgoa,725,81.19,168,18.81,893,6.74
NSW,128,Lindsay,1496,Orchard Hills,698,76.7,212,23.3,910,5.3
NSW,128,Lindsay,83625,Orchard Hills West,337,59.12,233,40.88,570,11.88
NSW,128,Lindsay,1497,Oxley Park,883,43.24,1159,56.76,2042,2.55
NSW,128,Lindsay,1498,Penrith,693,44.14,877,55.86,1570,4.61
NSW,128,Lindsay,83626,Penrith East,234,39.53,358,60.47,592,-7.13
NSW,128,Lindsay,33841,Penrith LINDSAY PPVC,11464,58.68,8071,41.32,19535,9.88
NSW,128,Lindsay,1488,Penrith North,506,46.94,572,53.06,1078,2.74
NSW,128,Lindsay,1502,Penrith South,1020,51.88,946,48.12,1966,5.21
NSW,128,Lindsay,1510,Penrith South Central,1539,54.29,1296,45.71,2835,7.04
NSW,128,Lindsay,1503,Regentville,1107,61.06,706,38.94,1813,3.55
NSW,128,Lindsay,33630,Special Hospital Team 1,37,45.68,44,54.32,81,0.05
NSW,128,Lindsay,1504,St Marys,460,38.43,737,61.57,1197,2.52
NSW,128,Lindsay,410,St Marys North,510,40.57,747,59.43,1257,4.77
NSW,128,Lindsay,1506,St Marys South,939,46.21,1093,53.79,2032,4.95
NSW,128,Lindsay,32328,Sydney (Lindsay),14,31.82,30,68.18,44,-3.89
NSW,128,Lindsay,1508,Werrington,742,47.84,809,52.16,1551,6.79
NSW,128,Lindsay,1509,Werrington County,853,54.96,699,45.04,1552,5.11
NSW,130,Lyne,1564,Barrington,287,71.22,116,28.78,403,-2.09
NSW,130,Lyne,452,Beechwood,435,69.82,188,30.18,623,-0.27
NSW,130,Lyne,65561,BLV Lyne PPVC,2,20,8,80,10,20
NSW,130,Lyne,1353,Bolwarra,648,57.6,477,42.4,1125,0.25
NSW,130,Lyne,1566,Bonny Hills,632,68.03,297,31.97,929,8.11
NSW,130,Lyne,1567,Booral,285,61.42,179,38.58,464,5.06
NSW,130,Lyne,1568,Bulahdelah,540,63.98,304,36.02,844,8.28
NSW,130,Lyne,1569,Bungwahl,131,53.25,115,46.75,246,0.76
NSW,130,Lyne,1571,Burrell Creek,165,78.2,46,21.8,211,5.14
NSW,130,Lyne,83501,Camden Haven PPVC,2346,68.12,1098,31.88,3444,8.25
NSW,130,Lyne,1574,Chatham,541,60.72,350,39.28,891,2.76
NSW,130,Lyne,1575,Clarence Town,734,62.36,443,37.64,1177,12.81
NSW,130,Lyne,467,Comboyne,205,81.67,46,18.33,251,5.81
NSW,130,Lyne,1576,Coolongolook,166,60.36,109,39.64,275,-2.54
NSW,130,Lyne,11984,Coomba Park,151,53.36,132,46.64,283,6.2
NSW,130,Lyne,1577,Coopernook,227,64.86,123,35.14,350,3.98
NSW,130,Lyne,1580,Cundletown,668,68.65,305,31.35,973,2.78
NSW,130,Lyne,32374,Diamond Beach,288,57.72,211,42.28,499,0.18
NSW,130,Lyne,30121,Divisional Office (PREPOLL),0,0,0,0,0,-20
NSW,130,Lyne,1581,Dunbogan,219,61.34,138,38.66,357,2.9
NSW,130,Lyne,1582,Dungog,932,61.6,581,38.4,1513,5.85
NSW,130,Lyne,1583,Dyers Crossing,198,73.61,71,26.39,269,2.58
NSW,130,Lyne,81035,East Maitland LYNE PPVC,1268,60.18,839,39.82,2107,3.61
NSW,130,Lyne,1584,Elands,28,27.72,73,72.28,101,-0.85
NSW,130,Lyne,1587,Forster East,577,60.93,370,39.07,947,6.91
NSW,130,Lyne,31457,Forster Keys,575,63.75,327,36.25,902,1.35
NSW,130,Lyne,1588,Forster South,917,57.42,680,42.58,1597,-0.98
NSW,130,Lyne,33892,Forster-Tuncurry PPVC,6878,69.2,3062,30.8,9940,3.17
NSW,130,Lyne,1592,Gloucester,714,69.73,310,30.27,1024,-1.13
NSW,130,Lyne,1593,Gloucester South,524,67.35,254,32.65,778,0.25
NSW,130,Lyne,1374,Gresford,308,67.99,145,32.01,453,0.49
NSW,130,Lyne,1594,Hallidays Point,613,65.84,318,34.16,931,0.53
NSW,130,Lyne,1595,Hannam Vale,103,62.42,62,37.58,165,-1.17
NSW,130,Lyne,1596,Harrington,978,66.53,492,33.47,1470,4.8
NSW,130,Lyne,1597,Hawks Nest,550,62.5,330,37.5,880,1.16
NSW,130,Lyne,1598,Herons Creek,103,69.13,46,30.87,149,9.67
NSW,130,Lyne,1376,Hinton,509,62.92,300,37.08,809,5.76
NSW,130,Lyne,479,Huntingdon,167,73.57,60,26.43,227,4.89
NSW,130,Lyne,1599,Johns River,128,64.65,70,35.35,198,3.39
NSW,130,Lyne,1600,Karuah,362,52.54,327,47.46,689,6.58
NSW,130,Lyne,1601,Kendall,474,66.57,238,33.43,712,0.97
NSW,130,Lyne,1602,Kew,328,67.91,155,32.09,483,5.77
NSW,130,Lyne,1603,Killabakh,114,71.7,45,28.3,159,8.9
NSW,130,Lyne,32375,King Creek,455,75.83,145,24.17,600,-0.02
NSW,130,Lyne,1604,Krambach,214,65.85,111,34.15,325,-2.55
NSW,130,Lyne,1605,Lake Cathie,1002,66.84,497,33.16,1499,-0.63
NSW,130,Lyne,1606,Lansdowne,253,65.21,135,34.79,388,3.4
NSW,130,Lyne,1381,Largs,581,56.52,447,43.48,1028,3.3
NSW,130,Lyne,1607,Laurieton,492,62.12,300,37.88,792,2.7
NSW,130,Lyne,488,Long Flat,188,78.66,51,21.34,239,2.98
NSW,130,Lyne,1383,Lorn,463,49.1,480,50.9,943,-3.65
NSW,130,Lyne,1609,Lorne,115,80.42,28,19.58,143,7.41
NSW,130,Lyne,1612,Marlee,108,49.09,112,50.91,220,-10.04
NSW,130,Lyne,1392,Martins Creek,67,65.05,36,34.95,103,6.01
NSW,130,Lyne,1614,Mitchells Island,244,67.59,117,32.41,361,2.82
NSW,130,Lyne,1615,Moorland,188,76.73,57,23.27,245,17.07
NSW,130,Lyne,1616,Mount George,108,65.45,57,34.55,165,7.53
NSW,130,Lyne,1618,Nabiac,631,66.49,318,33.51,949,0.56
NSW,130,Lyne,31510,North Arm Cove,162,60,108,40,270,1.52
NSW,130,Lyne,1623,North Haven,374,63.61,214,36.39,588,3.57
NSW,130,Lyne,1624,Old Bar,1082,59.06,750,40.94,1832,2.34
NSW,130,Lyne,1626,Pacific Palms,455,54.75,376,45.25,831,3.82
NSW,130,Lyne,1403,Paterson Central,297,59.16,205,40.84,502,7.57
NSW,130,Lyne,82524,Port Macquarie LYNE PPVC,1709,71.33,687,28.67,2396,2.84
NSW,130,Lyne,1627,Purfleet,76,47.5,84,52.5,160,-2.5
NSW,130,Lyne,81033,Raymond Terrace LYNE PPVC,1210,63.58,693,36.42,1903,4.11
NSW,130,Lyne,505,Rollands Plains,147,79.89,37,20.11,184,4.29
NSW,130,Lyne,1416,Seaham,566,60.41,371,39.59,937,2.96
NSW,130,Lyne,33612,Special Hospital Team 1,116,63.04,68,36.96,184,-1.55
NSW,130,Lyne,33673,Special Hospital Team 2,139,66.83,69,33.17,208,2.12
NSW,130,Lyne,33674,Special Hospital Team 3,35,63.64,20,36.36,55,-0.83
NSW,130,Lyne,81031,Special Hospital Team 4,210,70.23,89,29.77,299,5.8
NSW,130,Lyne,1638,Stratford,209,72.57,79,27.43,288,2.8
NSW,130,Lyne,1639,Stroud,310,60.08,206,39.92,516,-3.44
NSW,130,Lyne,1640,Stroud Road,111,62.36,67,37.64,178,1.83
NSW,130,Lyne,14111,Sydney (Lyne),11,57.89,8,42.11,19,-0.93
NSW,130,Lyne,1642,Taree,1077,59.93,720,40.07,1797,0.36
NSW,130,Lyne,1645,Taree North,315,50.97,303,49.03,618,-2.05
NSW,130,Lyne,33679,Taree PPVC,7811,67.95,3685,32.05,11496,4.74
NSW,130,Lyne,1646,Taree West,1174,66.78,584,33.22,1758,3.08
NSW,130,Lyne,1647,Tea Gardens,1033,68.73,470,31.27,1503,4.93
NSW,130,Lyne,1648,Tinonee,448,66.08,230,33.92,678,2.6
NSW,130,Lyne,1650,Tuncurry,1134,64.62,621,35.38,1755,4.62
NSW,130,Lyne,1651,Upper Lansdowne,89,51.45,84,48.55,173,-7.01
NSW,130,Lyne,1426,Vacy,332,64.97,179,35.03,511,7.71
NSW,130,Lyne,1652,Wallarobba,97,70.8,40,29.2,137,-1.82
NSW,130,Lyne,524,Wauchope,1019,68.34,472,31.66,1491,0.92
NSW,130,Lyne,83500,Wauchope PPVC,2159,74.09,755,25.91,2914,14.27
NSW,130,Lyne,525,Wauchope South,791,73.65,283,26.35,1074,3.24
NSW,130,Lyne,33909,West Haven,588,67.66,281,32.34,869,3.13
NSW,130,Lyne,1654,Wherrol Flat,96,60.76,62,39.24,158,-4.6
NSW,130,Lyne,1656,Wingham,671,65.66,351,34.34,1022,5.05
NSW,130,Lyne,1657,Wingham West,957,64.01,538,35.99,1495,1.4
NSW,130,Lyne,1431,Woodville,247,56.91,187,43.09,434,-3.9
NSW,131,Macarthur,32912,Airds,239,20.71,915,79.29,1154,1.35
NSW,131,Macarthur,2900,Ambarvale,596,32.27,1251,67.73,1847,0.99
NSW,131,Macarthur,2935,Ambarvale West,399,31.03,887,68.97,1286,-3.2
NSW,131,Macarthur,2901,Blairmount,417,34.66,786,65.34,1203,-2.1
NSW,131,Macarthur,65610,BLV Macarthur PPVC,3,27.27,8,72.73,11,-29.87
NSW,131,Macarthur,2902,Bradbury,1059,37.77,1745,62.23,2804,-2
NSW,131,Macarthur,33979,Camden MACARTHUR PPVC,1353,62.41,815,37.59,2168,2.56
NSW,131,Macarthur,11963,Campbelltown,482,29.75,1138,70.25,1620,-3.43
NSW,131,Macarthur,2905,Campbelltown East,575,34.02,1115,65.98,1690,-3.96
NSW,131,Macarthur,33980,Campbelltown MACARTHUR PPVC,5391,41.72,7530,58.28,12921,-0.66
NSW,131,Macarthur,2906,Campbelltown North,255,33.03,517,66.97,772,-2.5
NSW,131,Macarthur,1675,Catherine Field,775,67.16,379,32.84,1154,-1.66
NSW,131,Macarthur,2909,Claymore,166,21.78,596,78.22,762,0.78
NSW,131,Macarthur,31468,Currans Hill,985,46.86,1117,53.14,2102,3.68
NSW,131,Macarthur,30122,Divisional Office (PREPOLL),12,37.5,20,62.5,32,-8.53
NSW,131,Macarthur,11925,Eagle Vale,615,34.03,1192,65.97,1807,0.33
NSW,131,Macarthur,2912,Eschol Park,778,41.06,1117,58.94,1895,-1.15
NSW,131,Macarthur,34364,Glen Alpine,1419,51.85,1318,48.15,2737,-1.84
NSW,131,Macarthur,82540,Gregory Hills,1013,48.28,1085,51.72,2098,-5.19
NSW,131,Macarthur,33100,Harrington Park,1403,62.33,848,37.67,2251,3.47
NSW,131,Macarthur,58618,Harrington Park Central,1322,60.34,869,39.66,2191,3.22
NSW,131,Macarthur,2918,Ingleburn (Macarthur),686,35.42,1251,64.58,1937,0.67
NSW,131,Macarthur,2919,Ingleburn East,336,40.19,500,59.81,836,-4.33
NSW,131,Macarthur,33816,Ingleburn MACARTHUR PPVC,2086,35.9,3725,64.1,5811,-1.17
NSW,131,Macarthur,2932,Ingleburn South,530,37.94,867,62.06,1397,-3.74
NSW,131,Macarthur,83505,Kentlyn,367,46.51,422,53.49,789,5.5
NSW,131,Macarthur,1685,Leppington,737,47.67,809,52.33,1546,-12.78
NSW,131,Macarthur,2922,Leumeah,455,34.06,881,65.94,1336,-0.67
NSW,131,Macarthur,2923,Leumeah North,486,37.85,798,62.15,1284,-2.59
NSW,131,Macarthur,83797,Menangle Park,79,68.1,37,31.9,116,14.38
NSW,131,Macarthur,2926,Minto,548,28.35,1385,71.65,1933,-3.44
NSW,131,Macarthur,2934,Minto North,325,27.38,862,72.62,1187,-3.5
NSW,131,Macarthur,2904,Minto South,306,23.98,970,76.02,1276,-5.5
NSW,131,Macarthur,82543,Oran Park,571,47.7,626,52.3,1197,-4.97
NSW,131,Macarthur,83806,Oran Park PPVC,1677,52.16,1538,47.84,3215,-5.42
NSW,131,Macarthur,82981,Oran Park South,1072,48.03,1160,51.97,2232,-10.12
NSW,131,Macarthur,2929,Raby,811,38.22,1311,61.78,2122,-6.25
NSW,131,Macarthur,2930,Rosemeadow,936,34.6,1769,65.4,2705,1.94
NSW,131,Macarthur,83506,Rosemeadow East,44,22.22,154,77.78,198,-10.41
NSW,131,Macarthur,44414,Rossmore (Macarthur),333,69.09,149,30.91,482,2.8
NSW,131,Macarthur,2931,Ruse,894,41.5,1260,58.5,2154,-2.37
NSW,131,Macarthur,83717,Smeaton Grange,47,45.63,56,54.37,103,2.51
NSW,131,Macarthur,65903,Special Hospital Team 1,16,41.03,23,58.97,39,-5.32
NSW,131,Macarthur,2933,St Andrews,697,35.43,1270,64.57,1967,0.57
NSW,131,Macarthur,31232,St Andrews South,536,37.56,891,62.44,1427,0.64
NSW,131,Macarthur,31241,St Helens Park,567,34.94,1056,65.06,1623,3.79
